dev_f1,dev_precision,dev_recall,epoch,lr-AdamW/pg1,lr-AdamW/pg10,lr-AdamW/pg11,lr-AdamW/pg12,lr-AdamW/pg13,lr-AdamW/pg14,lr-AdamW/pg15,lr-AdamW/pg16,lr-AdamW/pg17,lr-AdamW/pg18,lr-AdamW/pg19,lr-AdamW/pg2,lr-AdamW/pg20,lr-AdamW/pg21,lr-AdamW/pg22,lr-AdamW/pg23,lr-AdamW/pg24,lr-AdamW/pg25,lr-AdamW/pg26,lr-AdamW/pg27,lr-AdamW/pg28,lr-AdamW/pg3,lr-AdamW/pg4,lr-AdamW/pg5,lr-AdamW/pg6,lr-AdamW/pg7,lr-AdamW/pg8,lr-AdamW/pg9,step,train_loss
,,,,1.1376018126211432e-07,6.372896257812503e-07,9.804455781250004e-07,9.804455781250004e-07,1.5083778125000004e-06,1.5083778125000004e-06,2.3205812500000007e-06,2.3205812500000007e-06,3.570125000000001e-06,3.570125000000001e-06,5.492500000000001e-06,1.1376018126211432e-07,5.492500000000001e-06,8.45e-06,8.45e-06,1.3000000000000003e-05,1.3000000000000003e-05,2e-05,2e-05,2e-05,2e-05,1.7501566348017586e-07,1.7501566348017586e-07,2.6925486689257825e-07,2.6925486689257825e-07,4.142382567578127e-07,4.142382567578127e-07,6.372896257812503e-07,0,
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4.052559852600098
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,4.191061496734619
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,3.746088743209839
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,3.3219268321990967
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,3.3369734287261963
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,2.568552255630493
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,2.2478013038635254
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,1.9378989934921265
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,1.6278159618377686
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1.9871363639831543
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,2.505584716796875
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,0.7631121873855591
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,1.2022552490234375
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,1.1457884311676025
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,1.5032806396484375
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,1.3028935194015503
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,0.8019275069236755
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,1.5082464218139648
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,0.48548009991645813
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199,0.693260908126831
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,0.6966788172721863
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,1.2722944021224976
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,2.2057952880859375
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,0.9526123404502869
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249,0.7566752433776855
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,0.4777924716472626
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,0.6987534761428833
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,1.921245813369751
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289,0.6709317564964294
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299,0.26829540729522705
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,0.5935330390930176
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319,0.4896385073661804
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,2.1824638843536377
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339,0.8857259750366211
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,0.37109455466270447
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,1.0171682834625244
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369,1.4710543155670166
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379,0.5476906895637512
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389,0.9568818807601929
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399,1.748026967048645
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409,0.7431607246398926
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419,0.7529157400131226
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,0.9362716674804688
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,1.4538835287094116
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449,0.24224412441253662
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459,0.900837779045105
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469,0.7659389972686768
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,1.660634994506836
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489,0.43470311164855957
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499,1.822290062904358
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509,0.2310131937265396
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519,1.2828998565673828
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529,0.6588688492774963
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539,0.6780768036842346
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549,0.15174239873886108
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559,0.21013836562633514
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569,0.22668106853961945
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579,0.8262367248535156
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589,1.9443912506103516
