dev_f1,dev_precision,dev_recall,epoch,lr-AdamW/pg1,lr-AdamW/pg10,lr-AdamW/pg11,lr-AdamW/pg12,lr-AdamW/pg13,lr-AdamW/pg14,lr-AdamW/pg15,lr-AdamW/pg16,lr-AdamW/pg17,lr-AdamW/pg18,lr-AdamW/pg19,lr-AdamW/pg2,lr-AdamW/pg20,lr-AdamW/pg21,lr-AdamW/pg22,lr-AdamW/pg23,lr-AdamW/pg24,lr-AdamW/pg25,lr-AdamW/pg26,lr-AdamW/pg27,lr-AdamW/pg28,lr-AdamW/pg3,lr-AdamW/pg4,lr-AdamW/pg5,lr-AdamW/pg6,lr-AdamW/pg7,lr-AdamW/pg8,lr-AdamW/pg9,step,train_loss
,,,,1.1376018126211432e-07,6.372896257812503e-07,9.804455781250004e-07,9.804455781250004e-07,1.5083778125000004e-06,1.5083778125000004e-06,2.3205812500000007e-06,2.3205812500000007e-06,3.570125000000001e-06,3.570125000000001e-06,5.492500000000001e-06,1.1376018126211432e-07,5.492500000000001e-06,8.45e-06,8.45e-06,1.3000000000000003e-05,1.3000000000000003e-05,2e-05,2e-05,2e-05,2e-05,1.7501566348017586e-07,1.7501566348017586e-07,2.6925486689257825e-07,2.6925486689257825e-07,4.142382567578127e-07,4.142382567578127e-07,6.372896257812503e-07,0,
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4.467370510101318
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,4.312530517578125
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,3.8996496200561523
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,3.424346446990967
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,3.5460474491119385
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,3.8332645893096924
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,3.1890439987182617
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,2.6023242473602295
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,2.667422294616699
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,3.659125804901123
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,3.478130340576172
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,2.347606897354126
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,3.135674238204956
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,2.534871816635132
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,3.088170289993286
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,2.7003567218780518
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,3.1380178928375244
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,2.7646875381469727
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,1.911826252937317
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199,2.9908502101898193
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,1.6983847618103027
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,2.964573860168457
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,3.25066876411438
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,1.9830875396728516
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249,2.5129151344299316
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,1.4129396677017212
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,2.4115207195281982
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,2.4851837158203125
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289,1.6900168657302856
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299,1.6448123455047607
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2.5297889709472656
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319,2.7026219367980957
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,3.741548538208008
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339,3.0765087604522705
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,1.3014799356460571
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,2.8584482669830322
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369,2.4546866416931152
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379,1.6326175928115845
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389,1.7287806272506714
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399,3.2387242317199707
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409,1.6800568103790283
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419,2.15790057182312
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,2.6120240688323975
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,1.9737714529037476
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449,2.15832257270813
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459,3.467879295349121
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469,1.6404513120651245
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,1.4450275897979736
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489,2.0607128143310547
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499,2.686298131942749
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509,1.8944244384765625
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519,2.1289045810699463
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529,2.6901254653930664
