dev_f1,dev_precision,dev_recall,epoch,lr-AdamW/pg1,lr-AdamW/pg10,lr-AdamW/pg11,lr-AdamW/pg12,lr-AdamW/pg13,lr-AdamW/pg14,lr-AdamW/pg15,lr-AdamW/pg16,lr-AdamW/pg17,lr-AdamW/pg18,lr-AdamW/pg19,lr-AdamW/pg2,lr-AdamW/pg20,lr-AdamW/pg21,lr-AdamW/pg22,lr-AdamW/pg23,lr-AdamW/pg24,lr-AdamW/pg25,lr-AdamW/pg26,lr-AdamW/pg27,lr-AdamW/pg28,lr-AdamW/pg3,lr-AdamW/pg4,lr-AdamW/pg5,lr-AdamW/pg6,lr-AdamW/pg7,lr-AdamW/pg8,lr-AdamW/pg9,step,train_loss
,,,,1.1376018126211432e-07,6.372896257812503e-07,9.804455781250004e-07,9.804455781250004e-07,1.5083778125000004e-06,1.5083778125000004e-06,2.3205812500000007e-06,2.3205812500000007e-06,3.570125000000001e-06,3.570125000000001e-06,5.492500000000001e-06,1.1376018126211432e-07,5.492500000000001e-06,8.45e-06,8.45e-06,1.3000000000000003e-05,1.3000000000000003e-05,2e-05,2e-05,2e-05,2e-05,1.7501566348017586e-07,1.7501566348017586e-07,2.6925486689257825e-07,2.6925486689257825e-07,4.142382567578127e-07,4.142382567578127e-07,6.372896257812503e-07,0,
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3.80727219581604
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,3.1125690937042236
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,2.4230895042419434
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,1.6487454175949097
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,1.3044116497039795
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,1.175110936164856
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,0.9173399806022644
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,1.1397916078567505
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,0.7950713634490967
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1.0321966409683228
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,1.6902111768722534
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,0.6481382846832275
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,0.5084024667739868
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,0.5516168475151062
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,0.5096065998077393
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,0.6022853255271912
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,0.4176452159881592
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,0.5870532989501953
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,0.5164679288864136
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199,0.3589104413986206
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,0.810604989528656
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,0.5436362028121948
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,1.6685779094696045
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,0.3392382860183716
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249,0.31838178634643555
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,0.4606532156467438
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,0.10686907917261124
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,0.49411535263061523
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289,0.25188231468200684
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299,0.11623489856719971
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,0.181078240275383
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319,0.20727188885211945
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,0.508446991443634
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339,0.2858645021915436
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,0.18336498737335205
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,0.2528682053089142
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369,0.23377183079719543
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379,0.3644018769264221
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389,0.9391545653343201
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399,0.2730264663696289
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409,0.35363298654556274
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419,0.1597304344177246
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,0.5549007058143616
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,0.8866563439369202
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449,0.26107317209243774
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459,0.3748357594013214
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469,0.21886073052883148
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,0.5895770788192749
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489,0.5895336270332336
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499,1.2254987955093384
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509,0.04722479730844498
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519,1.0772775411605835
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529,0.14109565317630768
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539,0.23590098321437836
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549,0.09007734805345535
